Username,Date,Star Rating,Title,Review Comment,Review Link,User Profile Link
"Ilyaskhan Khan",15-Apr-2017,4,"","Good for update me","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1AxQmZ5a3RMcGhwcXEyRzFjeFNVeWNwYVlMOHJ0Tk5TVy1QMjVSbm1ucmdrSzZyUV9saVdkUTRWNjd6empnV0h6aWZIQTNKUTItV0NTNVE",""
"azizul ayasaki",15-Apr-2017,5,"","Good, but please add the same function like web to sent photo comment","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkZhNmxySkU5MFFZRC1ZRWxZc2VnQTZQTVF2cVo5ZkRmbWZjT0YyMHI5ZnRjQWpmQzF1a0hSNExtU3ZwTmZOcUVKVU9jM2dDX1FzOVhGakE",""
"Arun Arun",15-Apr-2017,5,"","Yt","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHEtV0M1d2ZqN3QwZnVhUm5RSDd6QmpwR0ptbVBjemhUUTg1RVJSY1pPaXJ0MUE2OGZxZ212bFFlVXlaMGFiVTF0ajAtZ3pjYVA3aS03Wmc",""
"Arthur Garcia",15-Apr-2017,5,"","artcia59@gmail. com","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3hrUklmRHVUUW8ydWUxU1ZHUlJ3Skp6NHNFSDF4V3JVY2MzVGItVU1DLWduM0VOTkJ6b0UyTmZCTWFPdGQzWHlCd25xVjdHS3BFWXlRQlE",""
"",15-Apr-2017,4,"","Fun app. Good for communication with those who have it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXNLZjVvOURiM1hJb0VVbnIxY2Z3WGR1N0xRZGo5MndYeUl1SGNYOXI0SUNGZC1qYXpHMWRGM1U4akZ6ektwYXhncF9aaVNSUjY3MmtjY0E",""
"jeremy enjaynes",15-Apr-2017,1,"","Videos loads too much... Sometimes it does not play... Please fix this f*cking problem why cant you fix it? If you make an app make it sure that it does not frustrates people!!!!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRWVJd3dPNnRJdHhtU2FYQ25KT09mVVRiMlRTb2RZQ3ljOEpueG00WndKLWszb2lwQXVDbjZmN09WcHplQkxraDJqcS1WaU5kcW9vOTl6M0E",""
"SUKHVIR SINGH",15-Apr-2017,5,"","Nice app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2g2R2dvcVhKaWVQa29rVDBocm1sanlMczRNbkdIaFVVdGhwdFEyQXY4cFZlU0Z5STFET1ltNFRpdVRQbGVTUHhnNkd6QTFqUUc4Q3Q5bUE",""
"candra haskar",15-Apr-2017,5,"","Very good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRjBXRW5rcnlHeWowNk9pZVB2Z0FmRkM1RXFHX1NHUXBzeE5FaG9fbVJaZjcydHUwMUJXVlhOZDY3LTc1ZWI1SmxNOHpBLU9YVE9hRDRaOGc",""
"Glenna Gasson",15-Apr-2017,5,"","love it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUdleGVTR05va0VpQmFlNG93WEdWQjV1QUdPSWlQaHhsR24ydkp5SU1DUnlCaE80U1VKMWNXZGlGV3N2enh6ZW9yWEVFUHk2SXF4Sl9HVXc",""
"Al Collado",15-Apr-2017,5,"","Hello✋","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSEhjOWg5X1ZVN2lGTEU2a1pRR2llclR4U0d5c18xTlVtTTdfeGZycTBMQTJtbG9nY2o1WEJ6b2c4aEdEOEU3MnpTLUQ0UDRwbWlFZEFPTVE",""
"Madhurendra Mishra",15-Apr-2017,5,"","Loved it....if u Try once you'll Definitely Fall into love with it...","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUI4SzJVOUJKdUtydmgxdHhHMTY5RzZOM3ZpQi0yMmZoWlhraDRhbEFKUTdhdEJENDdpellkMkVkYmlSc1V0WU0ycmJvX0JiU2FKUE9zYUE",""
"",15-Apr-2017,5,"","I love it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSE85X1RwT0l3Rk5ZeklFWU1NekpqbXFONTY0RzVuN012QjlIc21pVFhKR0h6RlhOMVR1OTZlQk1FczljS2hIZW1EOUw2cDlWNGZ2RmU3WHc",""
"mayada Stoupas",15-Apr-2017,2,"","Awful. Keeps freezing up","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRzFlRUNxU3UzYkFkaEVrVmMxQTNUa1A0ZE5SRlJocTJMV19TZmlRbG9vWFgzVjZMRFhULTVQRHJmc3pOV3k1NzRHa1lmMXdxTGhFVE14UUE",""
"",15-Apr-2017,5,"","Use full","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVcxeVlSNGRrc3ZwSTljQnMwNmlONEZnNkF6Ui1kQTB4blNNNTJtLUdrOWJHbXVwaXdMZDFuYmtBSjRCM3VsSTFudmF4UXBEX3F3RHZZQUE",""
"Van Dy",15-Apr-2017,5,"","VanDy","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3RvU2lsQmVJUnhTZDVDTlZrc0JVVDFoUDFIc0J1aWlzd0JRVm1fLUM1XzhyVGoxR3RxdDZFRW5zZlZfQm1FTzRQQ3ZhTHJmLWhRRjJjX2c",""
"MEGHRAJ MAHAWAR",15-Apr-2017,5,"","Yes","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRnBod3VNcFB1d24xY1E3aU5xcElOSHUtY2EwcTU5R20wak9fNTd6My1WR1VjSnAweklzSHNURlBfWHhUZDlaR21QT2c1NWhoaHRlcENKclE",""
"nai saephan",15-Apr-2017,1,"","Live front camera is not working","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUsxVnJTdDYtUFNCclFTMGJJLUhpRlFtMTlJLXkxY1BhSXFtMmlHQkxLRTYydkFKZF9PR05lRzgwT1lWZVBuNXVfY2pBSGNfTklPaHBFOUE",""
"Ang Amanda",15-Apr-2017,3,"","Every time its updated, something goes wrong. This time, my messenger keeps getting error messages and non of my notifications show up when i open up the app.. My notifications list is forever empty though my phone prompts me..","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUtQSEJJNmJNWkl5WFNVRnh5LWMtZ1JWRk1nQ3U1YUs1dEVTVkpxS1c4cWJzYk55Rlc5M0NQRTFGay1fbFpURDdMbEJTcGMycTlMX2U2QlE",""
"MASOOM ANSARI",15-Apr-2017,5,"","Too good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSHpvMS1YMGoxdU9QMGFndkV0SnZiVWcyb3kycUlBNG1DbDRnTzEwUnE5Vjg3SE5FNUs2RDlrRGlCWmRGcW9DR2J4d2VhUnJjTjNYNTJQRmc",""
"",15-Apr-2017,5,"","ETA 6ra ami ba6bna 😊😊😊😊😊","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRjh3VjRuS1QwLXZ6alFXTmNKS0VwbmFHQlhsSHY3XzNlTUloa0h1MHhELW9wX1lOcm84SEMwdmN0OEdhSUlBbTNLWUxiSmM3UVpkVzFLV0E",""
"Subhash Bisnoi",15-Apr-2017,5,"","Good app","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRXVvZEhRMW1FeWJvSmxpbGVmRHJaVG9YZDRJcGlrVHRFQ3NtMW4xS1R2cHNEdmR1cUNfX0FMVFNlcnA4aDhLQnpJTElzSzFGMW55eXc4bkE",""
"Deria Asong",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3JpX1BDYWhoOUhWT1A0aDF0TF9TUXZlb3ZmdWwwbmRZQXlWTkpSRmc3SDZEeXpndkZmc3BfcC1sV1V4RFh0QWtFQWZMTzlXVzJWdk5pRXc",""
"नये मीना गीत वीडियो",15-Apr-2017,4,"","Nvgkvhpjvilgplgg Thanks for letting the kids and I will have to do it for you guys want you can come in the office tomorrow to do a few weeks to go out for you to know that we have been working in this position I would be good song on repeat I have a great weekend too if that's the only way we have to go back in town this position is not the kids have been in the only one I would love it if I will be in this morning but will have a good time with your company to know what to know if you guys to go to do the office the kids are doing good and the office and they have a few minutes to know that you to know what I have been trying the only thing you can have to go out and the office and I have a good and they said the only way I would like you can you guys have to do a great time in town for a good song is on his phone and the kids have been working with your mom have been in this case I will Sarah have to know if that's to go back and they are I will Sarah to do the office tomorrow the only one who was going through my emails to go to do it and I have been trying I would be great weekend as we discussed and they have a few days I would love the kids and the kids are in town and I will have a great day today but I'm going out and the only thing is not a few weeks and they said it if you to go back to do a few days and I would like the office the kids and the only thing I have to know what I will be great to go out to do the only one in the only way to know if I will be good and they are in town this week I have to go to know that I would be in this position and they have been working on the office the office tomorrow and I would love the kids have a good and the office and I will Sarah be great day to do it if that's ok with the kids are I will have to know what you can you to go back in town and I would like to do a great day and they are doing the only thing is I have a great weekend as I have been in this morning I would be in the office the office tomorrow the only way we discussed this case it and I have to do the only one in the kids have a few minutes ago to go out for letting us go to know that we can come over I have a good time for a good song to know if that's to go to go out and they said they said the only way I would love to do it and the only one I would like you guys to go back and","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSE5mS1ZQMDBHRV9vRlpvSVN5VnJMa2dsX1RkRU5MOGhLZExvWjVJUGhWYVJ6UHRpblU4NlJFUWo2VE1JVTNBSmd2Wlc3Rnh4YWhNUXJia3c",""
"amar kumar",15-Apr-2017,5,"","Solanki","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkV3amhJc0JhNnpPNUVIX2VzLVdVMTFKalVoYUhxTHl6emtZV1Zpa1BMX2xWdTBnOGF4YVdsS2xZWXRNLXB5ZFV5M1FuaE8zejZfN0VwVVE",""
"",15-Apr-2017,5,"","💯💯💯👌","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkk1a1RpNXdkODM1NmZQaGozX05TM1ZMV25uQWJBRnFQbUZzdloybWZIeHpWMHgtdVlxdjdpUDdRYVJ2RXhfOFBCU3lySzl6TGxQSmJ6Wmc",""
"ROCK STAR GAMER",15-Apr-2017,5,"","Facebook is a best","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRTNxWHdyQ2VjTnpDQWlBalZtY3hpdVl1YWdQb3M1QXZTWDJlTjl3RkFKRkdEUGxMQlpHRDNnaEF6bWVZUGwtWEdqWnMwN1U1SUhrZ3VqV1E",""
"",15-Apr-2017,4,"","So far so good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVlsZkppbkNCQmdhYTFLX21VclVtR29WU0JRV2hOcXBCWnl2WUdYSm9xeTZNcGJyRk1acE9qNmpOakRzeGZIelJRTzNpRkVFNnJaaEFlaUE",""
"Ramana S",15-Apr-2017,5,"swami","swami s","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2hfckQ0WUpTMU5WUHJGaWdGcXdoSWJsRTJaY1lnZFI4Sk9MTHFEaWl2dnY1V2MtazlzVEpBUU1NQ09FVUlrZXpidmloVUN4TE1PQ0pkN0E",""
"kaleem sheikh",15-Apr-2017,5,"","Very nice fb","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3lQRlRNR0ZZaVBlQVFxbVdiYmdhRWp3bnJpdDJUNnJuemF4WDhUSF9WYmJJLUhpMWRlRVBiYnlBOXRmUnBfbFIxcjREUXhsSzNSekI3Q3c",""
"RAHAT ALI",15-Apr-2017,5,"","Tell me","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRzlRbldvZXdwMHF0QVpoc2pZSHZ0NnRGS2VhTGtxZHlkbmtZVkdSSW9wSElTZjRhZWtrSWZMa2ItZ2RDVjRIWHgxYlB4RTVjV2FBdnNETFE",""
"",15-Apr-2017,5,"","It's good for me and for my well wishers","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSG0weWlscDFjdWlEWXVkWmFNQ0N6MTlIUHhnVzVHNUoxVld4LTBNa1FfamRTZXZwdHI2R0dDd2t2LXpULVEzeXhLMENjaFdqRXUtM040YVE",""
"Gagan Jain",15-Apr-2017,5,"","Connecting Friends/people/family.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSG13Wk5VcmRoZGVLRC04TV9LZnF3aWVSSUpRMUJmbXllMkVxSy05dW1KRmtZZmZYMm53czNiX2pJd3FvMGgwZFVidk40YU9PNEtWeU9QVVE",""
"MOHAN NAIK",15-Apr-2017,4,"","super","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0JtSjYwQllkQ1VjTVJFZVV0cVhjWlU1Ykx5S0NkVHJoT3hSajF3NHNzM1ItUFRXbUgxbVhDWnBjVFlpM2Fna1p2UHNGM2lxSnh4ckRydHc",""
"Md Mujahed",15-Apr-2017,5,"",":-) côol","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2N2YUlTYk1ubkY1YVBaWW1MRzNGX3pTeHNkX05XSFBCSHdFUUxZSjR5WjFFWGpieUgteDBydjdCZmFUV2JIajZfa2dqOXF2bTh6TmtsYmc",""
"",15-Apr-2017,5,"","Awesome","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDZpamxac3dxQ0Q5SDV6eTJ6TkpWYy1ydG1xMkdfRG1vRGZvR00zTDlXdXJqMkVtSXZmS2MzWXVCU2VUUWFWdUJacDFfSG5oS2Z1dF83TEE",""
"",15-Apr-2017,5,"","How to use","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlI4SHRFVEhGQnF4em16Mk1VVlNhR3U2cENiVlVialZmWVRPUjN3VXB1c3o1ZG1wWlJ6Um9fYjhkSThjVUxPS1lXQXVOcWdWdS0xWmdoaWc",""
"MD FAHIM",15-Apr-2017,5,"","IAM FAHIM","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2o5MUxUVkU1Qm9QcDRPSllmR1h1aGlLQjlUR1k4MkNpVTh1U3BSb0RXZFp5V1B3aGMydk1jWlpMdEo0SGZ0aGhxYm0zZGxKNWgyUzRuakE",""
"",15-Apr-2017,1,"","High","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGpZMDJlbEt4T3oxTExuNlBzd3lSVEt6LThqUGVsbmhWV20yWGs4bHU0YjB5YW5UQUNqUlRkdEhaNUFhdi1wUXhVU0c4aDdiRzFKUVRhTVE",""
"Himel Mia",15-Apr-2017,5,"","Supper","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSC1ScE1vazdKTFlHQzlqM1RDQmc0Nk5sbUVOaEhVaUVmTGtQVXFRU28zUDFTUGswTGNPdVVwWFIwczlpWFB3WGUtcWhNdVJWTzgzVW9rX2c",""
"Qasem's Son",15-Apr-2017,1,"","It has become very very slow after updating . I've deleted it and i wouldn't download it again cuz it is really considerd a waste of time , i wish i could give it zero stars","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2IwSExGMnRxUlNwZ2JTS01MbXFsUGFpQlBGTVBJSkxUVVdJcWZ4YXl5NUJrb19GN0FHQ3lKZ3Z3SzVURkN0Skl5cmNYLWlDZTBHUlJDUFE",""
"Leti Muniz",15-Apr-2017,5,"","Like it alot cause I can post our family Pictures and  my family that live far away can see them..","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSDcwbl9XVmRyUm9HYS1NTzc4Vkxrc2FkYm5PV1VNUTJfS3p5U2REaGhqMTdrQWlJQ2g4RDNwbUpPRHdrWUwxR1FubEVyOWF1bUduaUUyZFE",""
"Muhammad Miftah",15-Apr-2017,5,"","Need more improvements i think","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3M5Sl95V2VLd0J4X0llQkdpT09uOFNMWWwybkNndVRMWExSR3JCZFM1VklKUWw1MTJXTTJkbFR1SXY2alV0V0F4cXVqYTlUcW5TdzJnSXc",""
"Joy Varghese",15-Apr-2017,2,"","Always crash","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRWxSU2xyanQtZmFsYV9TdkRfSEc5Z2ZZYnY0aUR3V2h1R3pKNEowYl9PTGFlUzBtWnBiSndwY19QYzd1QTNfdlR3azJUaUg2ajVIekFjSnc",""
"",15-Apr-2017,5,"","Good","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSE1hZ3Q4NVhwQXpmRllsZmJjSGJWMktLbVRySXRrSU4zdFItamhseTFGS0hDUDM2RnFMeWp4UmgtMW1MNHc2UGZhbFNBeVpKS21UZXlMOGc",""
"Jyotish Varma",15-Apr-2017,4,"","GooD","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR2ZKSTI1bll3SnBuTmpZeDBjdk9iWXVab3h6MzlJQkNjOWVhWXNoMXlDU0hLU1VPbkh5T29PbWRKaEM4LXhyZXdVazh5eTJKV2pqTU5YUWc",""
"شھزدا چیرمین چوہدری عمرفاروق",15-Apr-2017,1,"","Umar jaan","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSE0xOVM0ODE2U0l0d0JLUUtPWmtwVzBsa1JpUm81S2VvZ3p3bmFNRkhLMkxTVVNKa3RKX1RYR19ma1J3aE94UFppNzRQcmt6MTZoelhMZXc",""
"WEDI LIBIYA",15-Apr-2017,5,"","I love it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRW9hbHZtYWRtSGRGQ0RNa3hIbTgtWlZlcFFQemJEZDVJclBUYTNEQzNhajZCS0NPemRVZnhReDJlVTR2OUlORTI4MnlRMVRoYXdlYWJoaHc",""
"",15-Apr-2017,5,"","It is wonderful","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSE1TVy01dElidEVmamZ0cktoY201NXpHRHRKd1VFeHhBcmxoNmpUOEVWZmFnbmtLWjJGTFAwX0dnVmp4Rk1HWmpVZGlEYW12dGZ2em5SaEE",""
"Chico Cotto",15-Apr-2017,1,"","Crashes all the time","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3Nla0dPSUNfbV9JWGFaNTVyam9CbGhicURncTJwQXVCVHlJeWxsOXhZMGx4cW5oM2dTcE91ZkFTQ25QSG9PVlVBTWxDc2lfWnUzc0ZkdkE",""
"Ernest Villar",15-Apr-2017,5,"Good job","Good job :)","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVV5VGxKejBtMHFlMkZMaWxWanV3dXd5R2pDekVWRmk2cHd0X0huRmRJQlFxaW5Oc3d4bGNPaFJpRXNXMmNGdzNpRzAyTlBOdFRlampIU3c",""
"Mridul Kanti Paul",15-Apr-2017,5,"","😍😍😍nice app to meet each other","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSENtR0lZTFlMWlBuMndISnRVT291OWtBcjBMSWU0SjQycHhQNkltdnVMTXo3TzEyd1RPTnV6X05Yc01lUnhDY05DNFQtSVdrbmRiSUQxVEE",""
"",15-Apr-2017,5,"","Ty for build this apps","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRlhFNlJDR3YyWkZhWVlLQ2JwSmFIWmgtaURmQ0RCb3lJOGlFbFhrdlFQSE5RREJEMzNYYUM3cVFFTS1EUGhhOHFGZ25zSDVYbTdzVEZuX2c",""
"Wilson Hipos",15-Apr-2017,5,"","Great","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFU2RUpwSHZfOXRFWGxWR0tMVXFuYm1FaVNjTUhTLTFqRkFCVXhja1BxRmFldkNSNTUwdnJkU3pFVjJkd2tOZVRXWVU1SkJoQ1lXX20xbkE",""
"",15-Apr-2017,5,"","Cool app!!","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRzNmWjR4eVlQUnppWGZsYldSTHJJNUVUWDgwcjN3Q0ctRklwQlVBQ0Q2QThhT1R4dXNfeUg0WDVzUGRnVXBtWUoyLWN3MDVnSFBHRTBPblE",""
"Ester Garcia",15-Apr-2017,5,"Love it","Love it I like it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkY5WE9nMjhwakROemwyLVdQT0s1SU0zSnNZWjNOTzRCZlVFMHlkMi1vYWxHc08yNXhhNEFQTVltMkExMnZWbEN0Sy04cU5OMmpQTWdXVkE",""
"",15-Apr-2017,4,"","Join","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRkxCUTZOWWd5c2czclcwWXNiWnFuUWNHWVpwU2E3dWxRUmp5ZGh1czJFcDJxNm5MWFhSWU1ONGVCU0ZJbkU0OS1WT0JtdExobWNJMzVzUGc",""
"Rana Dayal",15-Apr-2017,1,"","New update sucks 😠😠😠😠","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVZZTFdCcWtQcmI0MGNvb3RJN1VzeDN0SW1haEsxcXE2aEt6REYyRVdobnZHbE45TVlTZlhDalJXV1loSmdTU3hrdXBvLVcza2dPWkg4aUE",""
"DLOMOVE EVENS",15-Apr-2017,4,"","FB is wonderful it keeps me connected to the world","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSFdPUEFRQmVDTFpkOXVja29FZUVURWdNZVpscjI5UzE4bllOMWplLXNCeVNDeHpfREhObmZseXZnVzQ2RmwwZmJmbE5pVWRZV2JmQnRQaWc",""
"Nathan Kerr",15-Apr-2017,5,"","Love it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3lXU2VqV2x6Q1JVZXBBV21lb21kQ3k4czVhMGxFWS1PRjF3SWhyYWF6VVpsaFdMME9qWm9yRVR6R2VtT1RzSU9VX0pTTlZ4SzNfNV9iM2c",""
"Satyabrat Mishra",15-Apr-2017,5,"","superb.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUZXUWNLUTNsampjTlN1X0hJaFFZeGdHR2xVTmdzNjUyNm0tNEVxSUF5Rk9RaU5KNzZHSEowb1p4b2M3RlpXeldIa1BxUXJMUDIzU0hyc2c",""
"Tristan Bryant",15-Apr-2017,1,"","Newest update does not allow for tagging people using just their first name.  Very unhappy with the updates. At one point I was able to view the post someone liked or commented on, but now it wont even show it.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3ZLSlBVSFlJbDl2R2toSW9uTHQ2dmdfOGpzZmVIQ3lKa1RnQXFLUTltU3JQWkNxOGpOZ1lpcFhDeDhpTlJWajlpVlNsMVl2dk5CLWlKRkE",""
"",15-Apr-2017,5,"","Love it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1RoWmtBWXFIOVJwQmVUVmZ6T1NEM3Y2a1NBNjhaTXBEVUFOQndkUVlLbDRiWkQwRW9WR0xBYWZPdWlTd00yZHJSVjBQQlI3TnF1VDhONFE",""
"Hassnain Muskan",15-Apr-2017,5,"","Thanks","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVdxLTctZmYzOEZFbkt0eEY0WHM5dmZfNHlxZHVTRENKR1ZWaFJqM25HSFlnQXdrQjIyRDl2QlJnMWRhVUlHRXdzamVva1QtM3BlMkdtMHc",""
"",15-Apr-2017,5,"","Satish kumar","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSG1FZGRISThUa1lhcE9oMUFDNGFoQUtXTHlieUNIVTU2ZFctaUJNT3FzRk9xRnRlejdQckNvSG8tS2I4ZEtmbm1OTDVTUHQ4SW9wZDRfenc",""
"",15-Apr-2017,5,"","i love it","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPSGFaVzZnUVhBcUtuNDNsRTJvTnk5NXNBMjRmOHhyTGRndUxBcDRUUkczXzZOS0hpREF5RzB1OG1Jcm0zaE9sdGN4ekpEQUk5ZjRoaGZXNHc",""
"pando pando",15-Apr-2017,5,"","I like this.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3BvR1NVSXlTR2ZhYW4yMHJ2MDJXZlQtMlFyb3VZZU80R1EwMks3cnVVMFA0SmZlUkZBZERqNUVNYjF5YW5EME44bEpYdng4dXl2cDhjMXc",""
"",15-Apr-2017,5,"So Nice App","So Nice App It is very good for me.","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR3IxUElRVnNEWnFUalowZWZWdkdDbGdWd2JqbWdWa2dOaE1md2hDUDY2M0hzM1RQcHk2NjNTdXRxcnh2R0lYOE83X0FRODcwWGZIXy00d0E",""
"",15-Apr-2017,5,"","Giod for downloading","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR0lNMkw2RUI4SFB1cTZRbzEwelplZmZBX3F6ZmltV1AyZWVFb3IzSkJoOTdaTDZnaFk5WV9XR0VBckpMV3pMTVI5ako1OXRkeFpsZFJNYnc",""
"Yvonne LIM",15-Apr-2017,1,"","most news feed displayed are pages updates, where's my friend's updates?????","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPR1J6aERVVGdfNEtPYnhvTkZNWkl1MEpweUxEcFdMYzhldWp5ejRzSnVlcGVQSjhydzhGVDBWX1Q3ZnUzY2JnVnFSZmFMdGdiNDFsVXE2T2c",""
"Patricia Saucedo",15-Apr-2017,5,"","That Facebook should be easy to use for everyone","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRWFpM29zUXgwVVpGTmFTM2FWQUU2cjdFb0hvZFdyYjRINWFrSXBlQkNmNGI4djV3UTlvcTdHa0RtTGhXWS16TnpMSHhkWWlhd0RfMFdTTGc",""
"",15-Apr-2017,5,"","Superb","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRVBmSm5VSEVzN1BMWlNDNXdib3N4Sk1oNkxWX1Nvd2NzSnZXWV9zQndaTi1XbW5lNUw0WmRpelRST0lfYThmNnJoS0VzeFZJRFFWTkZQQ3c",""
"Nidhin raj R",15-Apr-2017,3,"","Can't share images externally","https://play.google.com/store/apps/details?id=com.facebook.katana&reviewId=Z3A6QU9xcFRPRUJSMzhmdHltcUlBTjl5dG80bVRjckVRWUhXR0FHNDlqTWl4NXY1cVhBTTZlQVFGbzlueGg4ZFJPRjVGVDRtNXMtcWRmUW5jelZtak9NeVE",""
